iter	RMSE
332	0.1591379989
333	0.1590875296
334	0.1590233725
335	0.1590013553
336	0.1589795448
337	0.1589300788
338	0.1588977692
339	0.158876502
340	0.158847417
341	0.1587987199
342	0.158780563
343	0.1587403186
344	0.1587226593
345	0.1586642608
346	0.1586268295
347	0.1585601959
348	0.1585414909
349	0.1584842083
350	0.1584212113
351	0.1584020996
352	0.1583450736
353	0.1583173186
354	0.1582493456
355	0.1582301361
356	0.1581919552
357	0.1581708099
358	0.1581271734
359	0.1580881482
360	0.1580461288
361	0.157987345
362	0.1579722729
363	0.1579160367
364	0.1578825681
365	0.1578516202
366	0.1577977588
367	0.1577614358
368	0.1577269108
369	0.157697893
370	0.1576674551
371	0.1576479283
372	0.1576266179
373	0.1575714495
374	0.1575588937
375	0.1575389272
376	0.157462323
377	0.1573814686
378	0.1573522605
379	0.1572797648
380	0.1572647594
381	0.157215907
382	0.1571944037
383	0.1571564147
384	0.1571137792
385	0.1570953066
386	0.1570288888
387	0.1570071343
388	0.1569609987
389	0.156898871
390	0.1568400038
391	0.1568204245
392	0.1567920879
393	0.1567782328
394	0.156769773
395	0.1567421577
396	0.1567196508
397	0.1566807932
398	0.1566661652
399	0.1566467472
400	0.1566106328
401	0.1565828396
402	0.1565219657
403	0.1564791813
404	0.1564425291
405	0.1564220877
406	0.156363954
407	0.1562988744
408	0.1562762565
409	0.1562570922
410	0.1562441163
411	0.1562323624
412	0.1562173415
413	0.1561574201
414	0.1561018509
415	0.1560564848
416	0.1560056712
417	0.1559310513
418	0.1559136372
419	0.1558931639
420	0.1558546988
421	0.1558373877
422	0.1558007886
423	0.1557824162
424	0.1557632103
425	0.1557205161
426	0.1557111505
427	0.1556971769
428	0.15566167
429	0.1556374464
430	0.1555840636
431	0.1555673796
432	0.1555184354
433	0.1555048185
434	0.1554232041
435	0.1554018047
436	0.1553703516
437	0.1553539449
438	0.1553308866
439	0.1553184313
440	0.1552531654
441	0.1552355411
442	0.1552146705
443	0.1551672594
444	0.1551455373
445	0.1551149656
446	0.1550880991
447	0.1550710959
448	0.1550597938
449	0.1550442405
450	0.1550246917
451	0.154972536
452	0.1549452908
453	0.1549138461
454	0.1548886734
455	0.1548727521
456	0.1548609764
457	0.1547963843
458	0.1547479257
459	0.1547154333
460	0.1546715926
461	0.1546447452
462	0.1546318378
463	0.1546068888
464	0.1545941955
465	0.1545777103
466	0.1545511327
467	0.1544943221
468	0.1544784881
469	0.1544673917
470	0.154404495
471	0.1543377613
472	0.1542952137
473	0.1542484202
474	0.1542311891
475	0.1541590473
476	0.1541446425
477	0.1541243255
478	0.154108624
479	0.1540423518
480	0.1539801084
481	0.1539584058
482	0.15394732
483	0.1539130749
484	0.1538572331
485	0.1538182906
486	0.1538062182
487	0.1537394857
488	0.1536702848
489	0.1536571514
490	0.1536194405
491	0.1536116075
492	0.153576025
493	0.1535648512
494	0.1535579597
495	0.1535121414
496	0.1535029903
497	0.1534892275
498	0.153415804
499	0.1534000481
500	0.1533871137
501	0.1533743198
502	0.1533162328
503	0.1533043563
504	0.1532412394
505	0.1531999724
506	0.1531419241
507	0.1530934517
508	0.1530859245
509	0.1530299706
510	0.1530132835
511	0.1529991489
512	0.1529540686
513	0.1529109516
514	0.1528743772
515	0.1528313363
516	0.1528140931
517	0.1528020754
518	0.1527961423
519	0.1527873417
520	0.1527553739
521	0.1527122673
522	0.1527059792
523	0.1526892037
524	0.1526844209
525	0.1526185185
526	0.1525439635
527	0.1525325515
528	0.1525029653
529	0.1524440842
530	0.152425966
531	0.1524215651
532	0.1523808165
533	0.1523407746
534	0.1522882475
535	0.1522594088
536	0.1522489971
537	0.1522397647
538	0.152202703
539	0.1521945903
540	0.1521861762
541	0.1521674416
542	0.1521236591
543	0.1521196876
544	0.1520650398
545	0.1520234645
546	0.151976678
547	0.1519708826
548	0.1519631881
549	0.1519242897
550	0.1519082698
551	0.1519028657
552	0.1518618404
553	0.1518395598
554	0.1517874191
555	0.1517750664
556	0.1517318219
557	0.1517272031
558	0.151709841
559	0.151699393
560	0.1516337324
561	0.1516153653
562	0.1515788332
563	0.1515746542
564	0.1515633314
565	0.1515308694
566	0.1514577857
567	0.1514453259
568	0.1514231297
569	0.1514024098
570	0.1513657034
571	0.1513544105
572	0.151321142
573	0.1513011996
574	0.1512955571
575	0.1512600342
576	0.1512504296
577	0.1511985889
578	0.1511872909
579	0.1511503735
580	0.1511055857
581	0.1510656032
582	0.1510293657
583	0.1510179406
584	0.1509936351
585	0.1509379985
586	0.1509213501
587	0.1509139954
588	0.1508617165
589	0.1508301289
590	0.150770265
591	0.1507314923
592	0.1506913186
593	0.1506513176
594	0.1505997856
595	0.1505551521
596	0.1505482118
597	0.1505329382
598	0.1504913159
599	0.1504586521
600	0.1504441592
601	0.150412598
602	0.1504000949
603	0.150389715
604	0.150385185
605	0.1503788084
606	0.1503712428
607	0.1503449552
608	0.1502973642
609	0.1502843814
610	0.150232565
611	0.150199511
612	0.1501719335
613	0.1501523411
614	0.1501166601
615	0.1500899909
616	0.1500388161
617	0.1499918586
618	0.149962747
619	0.1499454217
620	0.1499139422
621	0.149901729
622	0.1498637629
623	0.1498544862
624	0.1498430021
625	0.1498126886
626	0.1497927583
627	0.1497599399
628	0.1497304099
629	0.1496650908
630	0.1496562585
631	0.149640694
632	0.1496267919
633	0.1496188292
634	0.1495987054
635	0.149571094
636	0.1495353088
637	0.1495108762
638	0.1494574123
639	0.1494238413
640	0.1493864086
641	0.1493441548
642	0.1492927166
643	0.1492532648
644	0.1491981515
645	0.1491698068
646	0.14913561
647	0.1491214232
648	0.1491111523
649	0.149089979
650	0.1490461736
651	0.1490229124
652	0.1490095191
653	0.148996704
654	0.1489686756
655	0.1489236663
656	0.1488779823
657	0.1488430051
658	0.1488021261
659	0.1487709843
660	0.1487370818
661	0.1487172723
662	0.1486892647
663	0.1486676879
664	0.1486547978
665	0.1486214853
666	0.1485901947
667	0.1485560831
668	0.1484990831
669	0.1484872524
670	0.1484302595
671	0.1483971891
672	0.1483877927
673	0.1483436261
674	0.1483390954
675	0.1482973226
676	0.1482605352
677	0.148208236
678	0.148181192
679	0.1481434365
680	0.1481299106
681	0.1480836316
682	0.1480671266
683	0.1480192578
684	0.147979515
685	0.1479392457
686	0.1479151178
687	0.1479093252
688	0.1478832109
689	0.147873168
690	0.1478615629
691	0.1478254385
692	0.1477960469
693	0.1477655751
694	0.1477096472
695	0.1476867501
696	0.1476627684
697	0.1476475109
698	0.1476077461
699	0.1475837291
700	0.1475652094
701	0.1475565735
702	0.1475481599
703	0.1475388473
704	0.1475333145
705	0.1475060965
706	0.1474897204
707	0.1474502064
708	0.1474408098
709	0.1474166245
710	0.1473865277
711	0.1473444772
712	0.1472893177
713	0.1472658757
714	0.1472260773
715	0.1472063398
716	0.1471860756
717	0.147159726
718	0.1471177977
719	0.1471004219
720	0.1470828804
721	0.1470740085
722	0.1470565724
723	0.1470267072
724	0.1469897793
725	0.1469788648
726	0.1469687612
727	0.1469557147
728	0.1469309183
729	0.1469208807
730	0.146875291
731	0.1468532598
732	0.1468518579
733	0.1467991309
734	0.1467891508
735	0.1467794663
736	0.1467479068
737	0.1467391612
738	0.1466972817
739	0.1466758635
740	0.146627236
741	0.1465966551
742	0.1465507897
743	0.1465108893
744	0.146502213
745	0.1464947686
746	0.1464748852
747	0.1464627732
748	0.1464302289
749	0.1464181778
750	0.1463747544
751	0.1463568344
752	0.1463364358
753	0.146324256
754	0.1463095275
755	0.1463005976
756	0.1462523547
757	0.1462124823
758	0.1461717615
759	0.1461629081
760	0.1461532933
761	0.1461394963
762	0.1461301947
763	0.1460770367
764	0.1460600925
765	0.1460107794
766	0.145969659
767	0.1459589628
768	0.1459482012
769	0.1459227289
770	0.1459172455
771	0.1458871405
772	0.1458768171
773	0.1458398562
774	0.1458179038
775	0.1457717692
776	0.1457713799
777	0.1457629215
778	0.1457018858
779	0.1456763611
780	0.1456548971
781	0.1456536546
782	0.145610253
783	0.1455875481
784	0.1455871927
785	0.1455664802
786	0.1455446368
787	0.1455229819
788	0.1455028717
789	0.1454700109
790	0.1454589003
791	0.1454109052
792	0.1453886979
793	0.1453777327
794	0.1453709893
795	0.1453515921
796	0.1452844999
797	0.1452668846
798	0.1452292097
799	0.1451990544
800	0.1451591299
801	0.1451479779
802	0.1451299432
803	0.1450939136
804	0.1450698752
805	0.1450633196
806	0.1450582096
807	0.1450102984
808	0.144948512
809	0.1449207672
810	0.1448728163
811	0.1448574162
812	0.1448490068
813	0.1448187041
814	0.1448082687
815	0.1447767046
816	0.1447567711
817	0.1447466227
818	0.1447142349
819	0.1447042999
820	0.1446918497
821	0.1446604722
822	0.1446502007
823	0.1446207566
824	0.1445895635
825	0.1445334478
826	0.1445242284
827	0.1445238924
828	0.1444798271
829	0.1444503072
830	0.1444089178
831	0.1443887543
832	0.1443823957
833	0.1443432417
834	0.1443069169
835	0.1443065916
836	0.1442498887
837	0.1442147277
838	0.1441802267
839	0.1441539638
840	0.1441142225
841	0.1440833683
842	0.1440666685
843	0.144053744
844	0.1440336632
845	0.1440333159
846	0.1440216906
847	0.1440128158
848	0.1439851281
849	0.1439560329
850	0.1439417496
851	0.1439102338
852	0.1438924999
853	0.1438819784
854	0.1438568466
855	0.1438471999
856	0.1438357637
857	0.1438208622
858	0.1438050385
859	0.1437979175
860	0.1437762906
861	0.1437368263
862	0.1437082353
863	0.143701191
864	0.1436915179
865	0.1436682913
866	0.1436585488
867	0.1436162122
868	0.1435939587
869	0.1435936559
870	0.1435747777
871	0.1435495759
872	0.1435330258
873	0.1435062615
874	0.143493116
875	0.1434839505
876	0.1434768983
877	0.143460212
878	0.1434155619
879	0.1434046069
880	0.143389885
881	0.1433415043
882	0.1433318954
883	0.1433315782
884	0.143323456
885	0.1433064532
886	0.1432779777
887	0.1432752101
888	0.1432743336
889	0.1432501202
890	0.143196432
891	0.1431712757
892	0.1431335132
893	0.1431244511
894	0.1430985768
895	0.1430983111
896	0.143074738
897	0.143043549
898	0.1430179252
899	0.1430059273
900	0.1429556991
901	0.1429445716
902	0.1429264628
903	0.142892048
904	0.1428618878
905	0.1428298707
906	0.1428117179
907	0.1427821265
908	0.1427751611
909	0.1427695847
910	0.1427251278
911	0.1426945991
912	0.1426944066
913	0.1426859504
914	0.1426505537
915	0.1425989908
916	0.1425596883
917	0.1425547895
918	0.1425447606
919	0.1425292991
920	0.1424607305
921	0.1424367246
922	0.1423928731
923	0.1423893598
924	0.1423796526
925	0.1423774417
926	0.142370141
927	0.1423698889
928	0.1423311131
929	0.1423188653
930	0.142311513
931	0.1423027631
932	0.1422623251
933	0.1422114834
934	0.1421850588
935	0.1421651375
936	0.1421643647
937	0.142131451
938	0.1421312131
939	0.1421091071
940	0.1420934485
941	0.1420306547
942	0.1420136223
943	0.1419891039
944	0.1419770315
945	0.1419667972
946	0.1419523384
947	0.1419004982
948	0.1418744685
949	0.1418578534
950	0.1418391145
951	0.1417783943
952	0.1417542207
953	0.1417093251
954	0.1417069319
955	0.1416597988
956	0.1416590865
957	0.1416397555
958	0.1416033137
959	0.1415729359
960	0.1415531433
961	0.141552895
962	0.1415203848
963	0.1414956448
964	0.1414671737
965	0.1414553318
966	0.1414445271
967	0.1414438449
968	0.1414207632
969	0.1413697323
970	0.1413480954
971	0.141314673
972	0.1412803743
973	0.1412565112
974	0.1412456044
975	0.1412174579
976	0.1411897939
977	0.1411437755
978	0.141143542
979	0.1411294915
980	0.1411214265
981	0.1411124525
982	0.1410712945
983	0.1410566226
984	0.1410564464
985	0.1410315102
986	0.1409853634
987	0.140980047
988	0.1409652248
989	0.1409604108
990	0.1409475304
991	0.1409099365
992	0.1408881159
993	0.1408780026
994	0.140841147
995	0.1408237976
996	0.1407991205
997	0.1407651536
998	0.1407643528
999	0.140745398
